purchase_id,user_id,purchase_timestamp,price_usd,day_since_install
10860,5695,2024-04-07,4.99,29
10861,5695,2024-03-31,19.99,22
10862,5695,2024-03-22,19.99,13
10863,5695,2024-03-23,9.99,14
10864,5695,2024-03-26,4.99,17
10865,5699,2024-03-26,0.99,11
10866,5699,2024-03-23,0.99,8
10867,5700,2024-03-23,4.99,19
10868,5702,2024-03-31,4.99,11
10869,5702,2024-03-23,1.99,3
10870,5702,2024-04-06,0.99,17
10871,5705,2024-03-19,4.99,3
10872,5705,2024-04-01,4.99,16
10873,5706,2024-04-08,4.99,10
10874,5706,2024-04-01,1.99,3
10875,5706,2024-04-12,1.99,14
10876,5707,2024-03-03,4.99,0
10877,5707,2024-03-30,1.99,27
10878,5707,2024-03-10,4.99,7
10879,5708,2024-03-14,0.99,20
10880,5708,2024-03-19,4.99,25
10881,5709,2024-04-05,4.99,19
10882,5709,2024-04-03,19.99,17
10883,5709,2024-04-07,19.99,21
10884,5714,2024-03-11,49.99,9
10885,5714,2024-03-06,49.99,4
10886,5714,2024-03-21,19.99,19
10887,5714,2024-03-30,99.99,28
10888,5714,2024-03-12,99.99,10
10889,5714,2024-03-29,19.99,27
10890,5714,2024-03-06,99.99,4
10891,5714,2024-03-17,49.99,15
10892,5714,2024-03-13,99.99,11
10893,5714,2024-03-06,19.99,4
10894,5714,2024-03-03,19.99,1
10895,5714,2024-03-31,99.99,29
10896,5714,2024-03-23,19.99,21
10897,5714,2024-03-16,99.99,14
10898,5714,2024-03-02,99.99,0
10899,5714,2024-03-04,99.99,2
10900,5714,2024-03-05,49.99,3
10901,5714,2024-03-17,49.99,15
10902,5714,2024-03-25,99.99,23
10903,5714,2024-03-11,99.99,9
10904,5714,2024-03-14,99.99,12
10905,5714,2024-03-12,99.99,10
10906,5714,2024-03-02,99.99,0
10907,5714,2024-03-13,49.99,11
10908,5714,2024-03-30,49.99,28
10909,5714,2024-03-28,99.99,26
10910,5714,2024-03-16,99.99,14
10911,5714,2024-03-04,99.99,2
10912,5714,2024-03-17,19.99,15
10913,5714,2024-03-24,49.99,22
10914,5716,2024-03-08,9.99,15
10915,5716,2024-03-17,9.99,24
10916,5716,2024-02-26,9.99,4
10917,5716,2024-03-13,4.99,20
10918,5716,2024-03-18,19.99,25
10919,5716,2024-03-13,9.99,20
10920,5716,2024-03-01,19.99,8
10921,5716,2024-03-06,19.99,13
10922,5716,2024-03-08,9.99,15
10923,5716,2024-03-06,19.99,13
10924,5717,2024-02-07,49.99,29
10925,5717,2024-01-14,19.99,5
10926,5717,2024-02-06,19.99,28
10927,5717,2024-02-04,19.99,26
10928,5717,2024-02-02,49.99,24
10929,5717,2024-01-20,19.99,11
10930,5717,2024-02-05,99.99,27
10931,5717,2024-01-25,99.99,16
10932,5717,2024-01-25,99.99,16
10933,5717,2024-02-05,49.99,27
10934,5717,2024-01-12,49.99,3
10935,5717,2024-02-05,99.99,27
10936,5717,2024-01-15,49.99,6
10937,5717,2024-01-18,49.99,9
10938,5717,2024-02-02,19.99,24
10939,5717,2024-01-14,99.99,5
10940,5717,2024-01-18,99.99,9
10941,5717,2024-02-01,19.99,23
10942,5717,2024-01-13,99.99,4
10943,5717,2024-02-03,19.99,25
10944,5717,2024-01-19,19.99,10
10945,5717,2024-01-25,49.99,16
10946,5717,2024-02-06,49.99,28
10947,5718,2024-02-23,4.99,13
10948,5718,2024-02-23,0.99,13
10949,5718,2024-02-22,0.99,12
10950,5721,2024-02-24,49.99,2
10951,5721,2024-03-01,49.99,8
10952,5721,2024-03-21,99.99,28
10953,5721,2024-02-23,19.99,1
10954,5721,2024-02-23,49.99,1
10955,5721,2024-03-18,49.99,25
10956,5721,2024-02-22,19.99,0
10957,5721,2024-03-20,99.99,27
10958,5721,2024-02-26,19.99,4
10959,5721,2024-02-23,99.99,1
10960,5721,2024-03-06,49.99,13
10961,5721,2024-03-16,49.99,23
10962,5721,2024-03-09,99.99,16
10963,5721,2024-03-20,49.99,27
10964,5721,2024-03-08,49.99,15
10965,5721,2024-03-21,49.99,28
10966,5721,2024-03-20,19.99,27
10967,5721,2024-02-23,99.99,1
10968,5721,2024-03-20,19.99,27
10969,5721,2024-03-14,19.99,21
10970,5721,2024-02-22,19.99,0
10971,5721,2024-02-27,49.99,5
10972,5721,2024-02-23,99.99,1
10973,5721,2024-02-26,49.99,4
10974,5721,2024-03-22,49.99,29
10975,5721,2024-03-14,19.99,21
10976,5721,2024-02-24,99.99,2
10977,5721,2024-03-21,49.99,28
10978,5721,2024-03-22,19.99,29
10979,5721,2024-03-21,99.99,28
10980,5721,2024-03-16,19.99,23
10981,5721,2024-03-13,99.99,20
10982,5721,2024-03-01,49.99,8
10983,5721,2024-03-15,19.99,22
10984,5721,2024-03-08,99.99,15
10985,5721,2024-02-27,99.99,5
10986,5721,2024-03-18,99.99,25
10987,5721,2024-03-13,99.99,20
10988,5722,2024-03-28,4.99,16
10989,5726,2024-04-13,4.99,23
10990,5726,2024-04-14,4.99,24
10991,5726,2024-04-19,4.99,29
10992,5726,2024-03-22,4.99,1
10993,5727,2024-01-17,0.99,8
10994,5727,2024-02-07,0.99,29
10995,5728,2024-03-01,1.99,11
10996,5728,2024-03-02,1.99,12
10997,5735,2024-02-16,0.99,9
10998,5735,2024-02-10,4.99,3
10999,5747,2024-02-29,4.99,23
11000,5747,2024-02-11,4.99,5
11001,5751,2024-03-20,0.99,6
11002,5752,2024-01-26,99.99,10
11003,5752,2024-01-23,49.99,7
11004,5752,2024-01-21,99.99,5
11005,5752,2024-01-17,99.99,1
11006,5752,2024-01-20,49.99,4
11007,5752,2024-01-16,19.99,0
11008,5752,2024-01-28,49.99,12
11009,5752,2024-02-07,19.99,22
11010,5752,2024-01-25,99.99,9
11011,5752,2024-01-19,49.99,3
11012,5752,2024-01-22,49.99,6
11013,5752,2024-02-03,99.99,18
11014,5752,2024-02-01,49.99,16
11015,5752,2024-02-04,49.99,19
11016,5752,2024-02-10,49.99,25
11017,5752,2024-01-30,19.99,14
11018,5752,2024-02-12,19.99,27
11019,5752,2024-02-08,49.99,23
11020,5752,2024-01-21,99.99,5
11021,5752,2024-01-24,99.99,8
11022,5752,2024-02-06,19.99,21
11023,5752,2024-02-14,49.99,29
11024,5752,2024-01-22,19.99,6
11025,5752,2024-02-05,49.99,20
11026,5752,2024-01-19,49.99,3
11027,5752,2024-02-01,49.99,16
11028,5752,2024-02-14,49.99,29
11029,5752,2024-02-04,19.99,19
11030,5752,2024-01-31,99.99,15
11031,5752,2024-02-14,99.99,29
11032,5752,2024-01-17,19.99,1
11033,5752,2024-01-26,99.99,10
11034,5753,2024-02-24,0.99,26
11035,5753,2024-02-16,0.99,18
11036,5753,2024-02-04,4.99,6
11037,5759,2024-01-28,4.99,15
11038,5759,2024-01-31,4.99,18
11039,5759,2024-01-29,19.99,16
11040,5761,2024-03-20,0.99,0
11041,5761,2024-03-30,0.99,10
11042,5764,2024-03-15,4.99,10
11043,5764,2024-03-19,1.99,14
11044,5766,2024-03-13,4.99,2
11045,5766,2024-03-30,19.99,19
11046,5766,2024-03-29,19.99,18
11047,5766,2024-04-06,4.99,26
11048,5766,2024-03-11,4.99,0
11049,5766,2024-03-23,4.99,12
11050,5766,2024-03-30,9.99,19
11051,5766,2024-03-23,4.99,12
11052,5768,2024-03-11,4.99,0
11053,5768,2024-03-21,0.99,10
11054,5768,2024-04-03,0.99,23
11055,5773,2024-01-10,1.99,4
11056,5773,2024-01-16,1.99,10
11057,5773,2024-01-21,0.99,15
11058,5781,2024-02-29,4.99,2
11059,5781,2024-03-17,1.99,19
11060,5783,2024-04-08,1.99,18
11061,5783,2024-04-18,4.99,28
11062,5783,2024-03-21,4.99,0
11063,5784,2024-04-13,9.99,18
11064,5784,2024-03-29,4.99,3
11065,5784,2024-04-19,4.99,24
11066,5784,2024-04-08,19.99,13
11067,5784,2024-03-29,9.99,3
11068,5784,2024-04-02,4.99,7
11069,5784,2024-04-07,9.99,12
11070,5784,2024-04-11,4.99,16
11071,5784,2024-04-20,19.99,25
11072,5785,2024-03-07,4.99,27
11073,5785,2024-02-09,0.99,0
11074,5786,2024-01-17,4.99,4
11075,5786,2024-02-03,9.99,21
11076,5786,2024-01-16,9.99,3
11077,5786,2024-01-31,4.99,18
11078,5786,2024-02-09,4.99,27
11079,5786,2024-01-29,4.99,16
11080,5790,2024-02-11,1.99,24
11081,5790,2024-02-15,1.99,28
11082,5791,2024-04-05,4.99,14
11083,5792,2024-01-18,9.99,2
11084,5792,2024-02-03,9.99,18
11085,5792,2024-02-07,9.99,22
11086,5792,2024-01-16,4.99,0
11087,5792,2024-01-19,4.99,3
11088,5794,2024-04-01,1.99,15
11089,5794,2024-04-11,0.99,25
11090,5794,2024-03-23,1.99,6
11091,5798,2024-03-30,0.99,23
11092,5798,2024-04-04,1.99,28
11093,5798,2024-03-14,1.99,7
11094,5804,2024-03-24,19.99,26
11095,5804,2024-03-04,4.99,6
11096,5804,2024-03-27,9.99,29
11097,5804,2024-03-06,9.99,8
11098,5804,2024-03-04,19.99,6
11099,5804,2024-03-10,19.99,12
11100,5804,2024-03-20,19.99,22
11101,5805,2024-01-25,4.99,3
11102,5805,2024-02-20,4.99,29
11103,5805,2024-01-26,9.99,4
11104,5805,2024-01-23,4.99,1
11105,5811,2024-01-04,4.99,3
11106,5811,2024-01-09,0.99,8
11107,5811,2024-01-02,0.99,1
11108,5817,2024-04-18,4.99,29
11109,5817,2024-04-11,9.99,22
11110,5817,2024-04-15,4.99,26
11111,5817,2024-04-18,19.99,29
11112,5817,2024-04-08,4.99,19
11113,5817,2024-04-13,19.99,24
11114,5817,2024-04-11,19.99,22
11115,5817,2024-04-09,9.99,20
11116,5817,2024-04-05,9.99,16
11117,5817,2024-03-29,19.99,9
11118,5818,2024-03-03,4.99,18
11119,5818,2024-02-26,4.99,12
11120,5818,2024-03-08,0.99,23
11121,5820,2024-03-21,4.99,25
11122,5820,2024-03-23,0.99,27
11123,5828,2024-03-15,4.99,1
11124,5828,2024-03-18,0.99,4
11125,5828,2024-03-18,1.99,4
11126,5829,2024-02-24,0.99,18
11127,5829,2024-02-11,4.99,5
11128,5831,2024-03-05,1.99,16
11129,5831,2024-02-20,1.99,2
11130,5834,2024-03-06,1.99,0
11131,5834,2024-03-14,1.99,8
11132,5834,2024-03-11,4.99,5
11133,5836,2024-03-31,99.99,17
11134,5836,2024-03-21,49.99,7
11135,5836,2024-03-21,99.99,7
11136,5836,2024-03-30,49.99,16
11137,5836,2024-04-05,99.99,22
11138,5836,2024-04-07,99.99,24
11139,5836,2024-04-07,49.99,24
11140,5836,2024-04-03,49.99,20
11141,5836,2024-03-22,49.99,8
11142,5836,2024-04-09,49.99,26
11143,5836,2024-03-22,99.99,8
11144,5836,2024-03-17,19.99,3
11145,5836,2024-03-28,19.99,14
11146,5836,2024-03-23,99.99,9
11147,5836,2024-03-28,19.99,14
11148,5836,2024-03-30,49.99,16
11149,5836,2024-03-19,99.99,5
11150,5836,2024-03-18,49.99,4
11151,5837,2024-01-20,19.99,18
11152,5837,2024-01-30,9.99,28
11153,5837,2024-01-22,19.99,20
11154,5837,2024-01-23,19.99,21
11155,5837,2024-01-23,19.99,21
11156,5838,2024-02-06,1.99,0
11157,5838,2024-02-29,1.99,23
11158,5838,2024-02-23,4.99,17
11159,5840,2024-04-23,4.99,28
11160,5840,2024-04-10,4.99,15
11161,5840,2024-03-27,19.99,1
11162,5843,2024-03-02,19.99,8
11163,5843,2024-02-25,19.99,2
11164,5843,2024-03-21,19.99,27
11165,5843,2024-02-29,19.99,6
11166,5843,2024-03-15,19.99,21
11167,5843,2024-02-28,4.99,5
11168,5843,2024-03-01,19.99,7
11169,5843,2024-02-25,9.99,2
11170,5843,2024-02-26,19.99,3
11171,5843,2024-03-04,9.99,10
11172,5852,2024-03-17,19.99,20
11173,5852,2024-03-01,19.99,4
11174,5852,2024-03-18,9.99,21
11175,5852,2024-03-11,9.99,14
11176,5852,2024-03-09,4.99,12
11177,5854,2024-03-04,0.99,9
11178,5854,2024-03-09,0.99,14
11179,5855,2024-02-06,19.99,0
11180,5855,2024-03-04,4.99,27
11181,5855,2024-02-09,9.99,3
11182,5855,2024-02-10,9.99,4
11183,5855,2024-02-18,4.99,12
11184,5855,2024-02-26,4.99,20
11185,5855,2024-02-08,9.99,2
11186,5859,2024-03-28,0.99,20
11187,5859,2024-03-13,0.99,5
11188,5859,2024-03-18,1.99,10
11189,5860,2024-03-22,4.99,7
11190,5861,2024-04-17,19.99,27
11191,5861,2024-04-09,4.99,19
11192,5861,2024-03-21,4.99,0
11193,5861,2024-04-10,9.99,20
11194,5861,2024-04-09,4.99,19
11195,5861,2024-04-15,4.99,25
11196,5861,2024-03-24,4.99,3
11197,5865,2024-02-13,4.99,23
11198,5865,2024-01-31,9.99,10
11199,5865,2024-01-22,9.99,1
11200,5865,2024-02-04,9.99,14
11201,5865,2024-02-13,9.99,23
11202,5865,2024-02-04,9.99,14
11203,5865,2024-02-15,9.99,25
11204,5865,2024-01-29,9.99,8
11205,5865,2024-02-06,4.99,16
11206,5867,2024-01-26,19.99,18
11207,5867,2024-01-22,19.99,14
11208,5867,2024-02-05,9.99,28
11209,5867,2024-01-17,9.99,9
11210,5870,2024-01-28,19.99,12
11211,5870,2024-01-17,4.99,1
11212,5870,2024-01-29,9.99,13
11213,5873,2024-02-07,4.99,11
11214,5873,2024-02-04,19.99,8
11215,5873,2024-02-11,4.99,15
11216,5873,2024-02-22,9.99,26
11217,5873,2024-01-30,4.99,3
11218,5873,2024-02-17,4.99,21
11219,5873,2024-02-25,9.99,29
11220,5876,2024-02-21,0.99,22
11221,5877,2024-02-14,19.99,7
11222,5877,2024-02-10,4.99,3
11223,5877,2024-03-07,4.99,29
11224,5877,2024-02-21,4.99,14
11225,5877,2024-02-16,9.99,9
11226,5877,2024-03-07,19.99,29
11227,5877,2024-02-24,4.99,17
11228,5877,2024-02-24,4.99,17
11229,5877,2024-02-22,9.99,15
11230,5877,2024-02-21,4.99,14
11231,5882,2024-02-14,1.99,6
11232,5882,2024-02-14,0.99,6
11233,5882,2024-02-19,4.99,11
11234,5883,2024-01-06,4.99,2
11235,5883,2024-01-24,4.99,20
11236,5883,2024-01-20,19.99,16
11237,5893,2024-02-07,0.99,22
11238,5894,2024-01-24,4.99,11
11239,5894,2024-01-29,1.99,16
11240,5895,2024-03-09,4.99,22
11241,5895,2024-02-17,4.99,1
11242,5895,2024-02-18,4.99,2
11243,5896,2024-03-11,0.99,26
11244,5896,2024-03-10,4.99,25
11245,5896,2024-03-03,4.99,18
11246,5898,2024-01-14,99.99,10
11247,5898,2024-01-30,99.99,26
11248,5898,2024-01-25,49.99,21
11249,5898,2024-01-31,99.99,27
11250,5898,2024-01-20,19.99,16
11251,5898,2024-01-15,19.99,11
11252,5898,2024-01-08,19.99,4
11253,5898,2024-01-10,49.99,6
11254,5898,2024-01-26,99.99,22
11255,5898,2024-01-29,19.99,25
11256,5898,2024-01-26,49.99,22
11257,5898,2024-01-11,49.99,7
11258,5898,2024-01-15,99.99,11
11259,5898,2024-01-05,19.99,1
11260,5898,2024-01-10,19.99,6
11261,5898,2024-01-15,49.99,11
11262,5898,2024-01-14,49.99,10
11263,5898,2024-01-14,99.99,10
11264,5898,2024-01-27,49.99,23
11265,5898,2024-01-24,49.99,20
11266,5898,2024-01-20,19.99,16
11267,5898,2024-01-26,19.99,22
11268,5898,2024-01-15,19.99,11
11269,5898,2024-01-16,19.99,12
11270,5898,2024-01-31,49.99,27
11271,5898,2024-01-19,19.99,15
11272,5898,2024-01-05,99.99,1
11273,5898,2024-01-08,49.99,4
11274,5898,2024-01-04,99.99,0
11275,5906,2024-01-28,0.99,22
11276,5906,2024-01-09,0.99,3
11277,5911,2024-04-07,99.99,25
11278,5911,2024-03-22,99.99,9
11279,5911,2024-04-11,19.99,29
11280,5911,2024-03-25,99.99,12
11281,5911,2024-03-31,49.99,18
11282,5911,2024-04-02,49.99,20
11283,5911,2024-04-10,49.99,28
11284,5911,2024-03-14,19.99,1
11285,5911,2024-04-06,49.99,24
11286,5911,2024-04-10,19.99,28
11287,5911,2024-04-04,19.99,22
11288,5911,2024-04-04,49.99,22
11289,5911,2024-04-08,19.99,26
11290,5911,2024-03-18,49.99,5
11291,5911,2024-03-30,49.99,17
11292,5911,2024-03-15,19.99,2
11293,5911,2024-03-20,99.99,7
11294,5911,2024-03-14,49.99,1
11295,5911,2024-03-18,19.99,5
11296,5911,2024-03-14,19.99,1
11297,5911,2024-03-25,19.99,12
11298,5911,2024-03-14,49.99,1
11299,5911,2024-03-27,19.99,14
11300,5911,2024-03-13,49.99,0
11301,5911,2024-03-23,99.99,10
11302,5911,2024-04-11,49.99,29
11303,5911,2024-04-01,99.99,19
11304,5911,2024-03-14,99.99,1
11305,5911,2024-04-10,49.99,28
11306,5911,2024-03-20,49.99,7
11307,5911,2024-03-16,49.99,3
11308,5911,2024-03-13,99.99,0
11309,5911,2024-04-11,49.99,29
11310,5911,2024-04-08,19.99,26
11311,5911,2024-03-13,49.99,0
11312,5911,2024-03-27,49.99,14
11313,5911,2024-04-10,19.99,28
11314,5911,2024-03-24,49.99,11
11315,5911,2024-03-18,99.99,5
11316,5911,2024-04-06,49.99,24
11317,5911,2024-03-30,49.99,17
11318,5911,2024-03-24,99.99,11
11319,5911,2024-03-23,99.99,10
11320,5911,2024-03-17,49.99,4
11321,5911,2024-04-10,19.99,28
11322,5911,2024-03-19,99.99,6
11323,5911,2024-04-08,49.99,26
11324,5911,2024-04-02,49.99,20
11325,5911,2024-03-17,19.99,4
11326,5915,2024-04-11,49.99,20
11327,5915,2024-03-22,19.99,0
11328,5915,2024-03-30,49.99,8
11329,5915,2024-04-07,49.99,16
11330,5915,2024-04-18,49.99,27
11331,5915,2024-04-05,49.99,14
11332,5915,2024-04-05,99.99,14
11333,5915,2024-03-24,99.99,2
11334,5915,2024-03-29,99.99,7
11335,5915,2024-04-07,99.99,16
11336,5915,2024-03-28,99.99,6
11337,5915,2024-04-03,49.99,12
11338,5915,2024-03-24,99.99,2
11339,5915,2024-04-09,49.99,18
11340,5915,2024-03-26,19.99,4
11341,5915,2024-04-04,99.99,13
11342,5915,2024-03-27,99.99,5
11343,5915,2024-03-23,49.99,1
11344,5915,2024-03-24,19.99,2
11345,5915,2024-03-28,49.99,6
11346,5915,2024-04-04,99.99,13
11347,5915,2024-04-12,49.99,21
11348,5915,2024-04-02,19.99,11
11349,5915,2024-04-18,19.99,27
11350,5915,2024-03-28,99.99,6
11351,5915,2024-03-23,19.99,1
11352,5915,2024-03-28,99.99,6
11353,5915,2024-04-07,99.99,16
11354,5915,2024-03-27,19.99,5
11355,5915,2024-04-15,99.99,24
11356,5915,2024-04-17,49.99,26
11357,5915,2024-04-19,99.99,28
11358,5915,2024-04-14,19.99,23
11359,5915,2024-04-17,19.99,26
11360,5915,2024-03-23,49.99,1
11361,5915,2024-04-15,99.99,24
11362,5915,2024-04-18,99.99,27
11363,5915,2024-04-01,19.99,10
11364,5915,2024-03-31,99.99,9
11365,5915,2024-04-20,49.99,29
11366,5915,2024-04-04,99.99,13
11367,5915,2024-04-17,99.99,26
11368,5915,2024-03-30,19.99,8
11369,5915,2024-04-19,99.99,28
11370,5916,2024-04-02,49.99,21
11371,5916,2024-03-31,99.99,19
11372,5916,2024-03-18,19.99,6
11373,5916,2024-03-13,49.99,1
11374,5916,2024-04-04,99.99,23
11375,5916,2024-03-28,19.99,16
11376,5916,2024-03-18,99.99,6
11377,5916,2024-03-17,99.99,5
11378,5916,2024-03-15,49.99,3
11379,5916,2024-03-25,99.99,13
11380,5916,2024-04-03,99.99,22
11381,5916,2024-03-12,99.99,0
11382,5916,2024-03-12,99.99,0
11383,5916,2024-03-14,19.99,2
11384,5916,2024-03-19,19.99,7
11385,5916,2024-04-03,19.99,22
11386,5916,2024-04-08,19.99,27
11387,5925,2024-01-18,4.99,0
11388,5931,2024-03-20,1.99,14
11389,5931,2024-03-28,1.99,22
11390,5931,2024-03-20,1.99,14
11391,5940,2024-03-22,4.99,28
11392,5940,2024-03-07,9.99,13
11393,5940,2024-03-14,19.99,20
11394,5940,2024-02-23,19.99,0
11395,5940,2024-03-16,9.99,22
11396,5940,2024-03-20,4.99,26
11397,5940,2024-03-19,19.99,25
11398,5940,2024-03-03,4.99,9
11399,5940,2024-02-23,9.99,0
11400,5942,2024-01-22,4.99,2
11401,5942,2024-01-21,4.99,1
11402,5943,2024-03-27,19.99,27
11403,5943,2024-03-07,19.99,7
11404,5943,2024-03-16,9.99,16
11405,5944,2024-01-29,4.99,4
11406,5945,2024-02-10,19.99,20
11407,5945,2024-01-23,19.99,2
11408,5945,2024-02-15,4.99,25
11409,5945,2024-01-23,4.99,2
11410,5945,2024-01-25,19.99,4
11411,5945,2024-01-21,9.99,0
11412,5945,2024-02-04,4.99,14
11413,5945,2024-02-02,9.99,12
11414,5945,2024-02-14,4.99,24
11415,5951,2024-03-23,4.99,10
11416,5951,2024-04-05,4.99,23
11417,5951,2024-04-04,4.99,22
11418,5952,2024-03-10,0.99,18
11419,5952,2024-03-10,1.99,18
11420,5952,2024-03-02,0.99,10
11421,5962,2024-03-19,4.99,29
11422,5973,2024-03-25,19.99,0
11423,5973,2024-03-27,19.99,2
11424,5973,2024-04-04,4.99,10
11425,5973,2024-04-18,9.99,24
11426,5973,2024-04-18,19.99,24
11427,5973,2024-04-12,19.99,18
11428,5973,2024-04-15,19.99,21
11429,5973,2024-04-11,9.99,17
11430,5974,2024-03-06,49.99,13
11431,5974,2024-03-05,19.99,12
11432,5974,2024-03-04,99.99,11
11433,5974,2024-03-19,19.99,26
11434,5974,2024-03-03,19.99,10
11435,5974,2024-02-23,99.99,1
11436,5974,2024-03-14,99.99,21
11437,5974,2024-02-26,19.99,4
11438,5974,2024-02-23,49.99,1
11439,5974,2024-03-17,19.99,24
11440,5974,2024-03-18,99.99,25
11441,5974,2024-02-23,99.99,1
11442,5974,2024-03-22,19.99,29
11443,5974,2024-02-22,49.99,0
11444,5974,2024-03-16,19.99,23
11445,5974,2024-02-22,49.99,0
11446,5974,2024-03-18,99.99,25
11447,5974,2024-03-21,19.99,28
11448,5974,2024-03-01,49.99,8
11449,5974,2024-02-25,19.99,3
11450,5974,2024-03-01,49.99,8
11451,5974,2024-03-19,49.99,26
11452,5974,2024-02-27,99.99,5
11453,5974,2024-03-17,19.99,24
11454,5974,2024-03-09,99.99,16
11455,5974,2024-03-16,99.99,23
11456,5974,2024-03-08,49.99,15
11457,5974,2024-03-04,49.99,11
11458,5974,2024-03-16,99.99,23
11459,5974,2024-02-26,99.99,4
11460,5974,2024-03-16,19.99,23
11461,5974,2024-03-14,49.99,21
11462,5974,2024-03-18,49.99,25
11463,5974,2024-03-12,19.99,19
11464,5974,2024-03-20,49.99,27
11465,5974,2024-03-12,99.99,19
11466,5974,2024-03-21,49.99,28
11467,5974,2024-02-23,19.99,1
11468,5974,2024-03-17,99.99,24
11469,5974,2024-03-11,49.99,18
11470,5974,2024-03-14,49.99,21
11471,5974,2024-03-20,49.99,27
11472,5974,2024-03-16,19.99,23
11473,5978,2024-03-23,4.99,14
11474,5978,2024-03-29,19.99,20
11475,5978,2024-04-06,9.99,28
11476,5978,2024-03-26,19.99,17
11477,5979,2024-04-02,1.99,21
11478,5979,2024-04-02,0.99,21
11479,5979,2024-04-01,0.99,20
11480,5981,2024-03-10,99.99,18
11481,5981,2024-03-09,49.99,17
11482,5981,2024-03-15,49.99,23
11483,5981,2024-03-09,49.99,17
11484,5981,2024-03-03,49.99,11
11485,5981,2024-03-20,19.99,28
11486,5981,2024-03-06,99.99,14
11487,5981,2024-03-08,99.99,16
11488,5981,2024-03-07,19.99,15
11489,5981,2024-03-03,19.99,11
11490,5981,2024-03-17,49.99,25
11491,5981,2024-03-18,99.99,26
11492,5981,2024-03-15,19.99,23
11493,5981,2024-03-10,99.99,18
11494,5981,2024-03-08,49.99,16
11495,5981,2024-03-11,99.99,19
11496,5981,2024-02-29,49.99,8
11497,5981,2024-02-21,19.99,0
11498,5981,2024-03-15,99.99,23
11499,5981,2024-03-04,99.99,12
11500,5981,2024-03-02,99.99,10
11501,5981,2024-03-20,19.99,28
11502,5981,2024-02-21,99.99,0
11503,5981,2024-02-25,49.99,4
11504,5981,2024-03-21,19.99,29
11505,5981,2024-02-27,49.99,6
11506,5981,2024-03-05,99.99,13
11507,5981,2024-02-29,19.99,8
11508,5981,2024-03-14,99.99,22
11509,5981,2024-03-15,99.99,23
11510,5981,2024-03-08,99.99,16
11511,5981,2024-02-26,19.99,5
11512,5981,2024-02-24,99.99,3
11513,5981,2024-03-03,49.99,11
11514,5981,2024-02-29,49.99,8
11515,5981,2024-03-05,49.99,13
11516,5981,2024-03-18,99.99,26
11517,5981,2024-03-02,19.99,10
11518,5982,2024-02-20,1.99,13
11519,5984,2024-04-12,19.99,26
11520,5984,2024-04-14,49.99,28
11521,5984,2024-04-09,49.99,23
11522,5984,2024-04-05,19.99,19
11523,5984,2024-03-25,19.99,8
11524,5984,2024-04-11,19.99,25
11525,5984,2024-04-05,19.99,19
11526,5984,2024-04-01,49.99,15
11527,5984,2024-03-25,99.99,8
11528,5984,2024-04-01,19.99,15
11529,5984,2024-03-26,19.99,9
11530,5984,2024-03-23,99.99,6
11531,5984,2024-04-04,99.99,18
11532,5984,2024-03-23,49.99,6
11533,5984,2024-04-05,49.99,19
11534,5984,2024-04-01,49.99,15
11535,5984,2024-04-09,19.99,23
11536,5984,2024-03-22,49.99,5
11537,5984,2024-03-24,19.99,7
11538,5984,2024-04-01,49.99,15
11539,5984,2024-04-10,19.99,24
11540,5984,2024-03-20,99.99,3
11541,5984,2024-03-23,49.99,6
11542,5984,2024-03-31,99.99,14
11543,5984,2024-03-24,49.99,7
11544,5984,2024-04-03,49.99,17
11545,5984,2024-03-20,49.99,3
11546,5987,2024-04-01,1.99,13
11547,5987,2024-04-15,1.99,27
11548,5989,2024-02-15,4.99,1
11549,5989,2024-03-04,0.99,19
11550,5995,2024-01-25,4.99,19
11551,5995,2024-01-07,9.99,1
11552,5995,2024-01-23,9.99,17
11553,5995,2024-01-23,19.99,17
11554,5995,2024-01-21,9.99,15
11555,5995,2024-01-28,19.99,22
11556,5996,2024-02-29,1.99,16
11557,5996,2024-03-03,0.99,19
11558,5996,2024-03-09,1.99,25
11559,6003,2024-04-04,4.99,21
11560,6003,2024-04-01,0.99,18
11561,6003,2024-04-06,0.99,23
11562,6004,2024-01-28,1.99,15
11563,6004,2024-01-13,1.99,0
11564,6004,2024-01-16,0.99,3
11565,6005,2024-03-16,1.99,10
11566,6007,2024-03-05,0.99,5
11567,6007,2024-03-26,0.99,26
11568,6008,2024-03-15,9.99,19
11569,6008,2024-03-21,19.99,25
11570,6008,2024-02-29,19.99,4
11571,6008,2024-02-26,4.99,1
11572,6008,2024-03-13,19.99,17
11573,6008,2024-03-23,19.99,27
11574,6008,2024-03-04,9.99,8
11575,6008,2024-03-01,9.99,5
11576,6010,2024-03-26,1.99,5
11577,6010,2024-03-24,4.99,3
11578,6012,2024-02-21,9.99,7
11579,6012,2024-03-14,4.99,29
11580,6012,2024-02-28,19.99,14
11581,6012,2024-03-01,19.99,16
11582,6012,2024-02-18,9.99,4
11583,6012,2024-02-19,4.99,5
11584,6014,2024-03-12,19.99,9
11585,6014,2024-03-07,4.99,4
11586,6014,2024-03-17,9.99,14
11587,6014,2024-03-04,9.99,1
11588,6014,2024-03-09,9.99,6
11589,6014,2024-03-13,19.99,10
11590,6014,2024-03-03,9.99,0
11591,6016,2024-03-22,4.99,20
11592,6016,2024-03-07,4.99,5
11593,6017,2024-02-27,0.99,16
11594,6017,2024-03-07,1.99,25
