session_id,user_id,session_start,session_end,day_since_install
21535,6186,2024-03-26 09:38:00,2024-03-26 09:47:00,0
21536,6186,2024-03-26 10:52:00,2024-03-26 11:31:00,0
21537,6186,2024-03-26 16:50:00,2024-03-26 17:35:00,0
21538,6187,2024-01-09 21:30:00,2024-01-09 22:03:00,0
21539,6187,2024-01-10 15:54:00,2024-01-10 16:23:00,1
21540,6188,2024-03-03 08:26:00,2024-03-03 09:01:00,0
21541,6189,2024-01-22 21:53:00,2024-01-22 22:10:00,0
21542,6189,2024-01-22 16:44:00,2024-01-22 17:27:00,0
21543,6189,2024-01-22 19:59:00,2024-01-22 20:06:00,0
21544,6190,2024-03-06 16:28:00,2024-03-06 16:50:00,0
21545,6190,2024-03-07 23:32:00,2024-03-07 23:48:00,1
21546,6190,2024-03-08 19:13:00,2024-03-08 19:26:00,2
21547,6190,2024-03-08 01:01:00,2024-03-08 01:59:00,2
21548,6190,2024-03-08 15:37:00,2024-03-08 16:26:00,2
21549,6190,2024-03-09 12:33:00,2024-03-09 13:00:00,3
21550,6191,2024-02-07 06:45:00,2024-02-07 07:26:00,0
21551,6192,2024-01-21 03:01:00,2024-01-21 04:00:00,0
21552,6193,2024-02-12 04:56:00,2024-02-12 05:12:00,0
21553,6193,2024-02-12 18:51:00,2024-02-12 19:24:00,0
21554,6193,2024-02-13 06:28:00,2024-02-13 07:23:00,1
21555,6193,2024-02-13 22:20:00,2024-02-13 22:59:00,1
21556,6193,2024-02-13 00:20:00,2024-02-13 00:34:00,1
21557,6194,2024-02-15 09:02:00,2024-02-15 09:14:00,0
21558,6194,2024-02-15 04:53:00,2024-02-15 05:45:00,0
21559,6194,2024-02-15 03:47:00,2024-02-15 04:13:00,0
21560,6195,2024-03-10 21:20:00,2024-03-10 22:14:00,0
21561,6195,2024-03-11 19:39:00,2024-03-11 19:51:00,1
21562,6195,2024-03-11 06:41:00,2024-03-11 07:19:00,1
21563,6195,2024-03-11 19:24:00,2024-03-11 20:06:00,1
21564,6195,2024-03-12 07:08:00,2024-03-12 07:17:00,2
21565,6195,2024-03-12 04:40:00,2024-03-12 05:06:00,2
21566,6195,2024-03-12 06:39:00,2024-03-12 06:58:00,2
21567,6196,2024-02-02 18:17:00,2024-02-02 18:31:00,0
21568,6197,2024-01-08 15:31:00,2024-01-08 16:13:00,0
21569,6197,2024-01-08 19:25:00,2024-01-08 20:01:00,0
21570,6197,2024-01-08 01:46:00,2024-01-08 02:43:00,0
21571,6198,2024-01-17 04:31:00,2024-01-17 04:43:00,0
21572,6198,2024-01-17 21:48:00,2024-01-17 22:30:00,0
21573,6198,2024-01-18 05:54:00,2024-01-18 06:04:00,1
21574,6198,2024-01-18 19:19:00,2024-01-18 19:41:00,1
21575,6198,2024-01-18 17:06:00,2024-01-18 17:42:00,1
21576,6199,2024-02-06 22:50:00,2024-02-06 23:06:00,0
21577,6199,2024-02-06 17:03:00,2024-02-06 17:41:00,0
21578,6199,2024-02-07 08:38:00,2024-02-07 08:54:00,1
21579,6200,2024-03-21 00:18:00,2024-03-21 01:14:00,0
21580,6200,2024-03-22 08:43:00,2024-03-22 08:49:00,1
21581,6201,2024-01-06 00:16:00,2024-01-06 00:37:00,0
21582,6202,2024-02-04 15:31:00,2024-02-04 15:37:00,0
21583,6203,2024-03-13 23:08:00,2024-03-13 23:47:00,0
21584,6203,2024-03-13 00:30:00,2024-03-13 00:52:00,0
21585,6203,2024-03-13 14:23:00,2024-03-13 14:28:00,0
21586,6203,2024-03-14 18:19:00,2024-03-14 18:53:00,1
21587,6203,2024-03-14 18:51:00,2024-03-14 19:08:00,1
21588,6204,2024-02-28 10:41:00,2024-02-28 10:51:00,0
21589,6204,2024-02-29 12:37:00,2024-02-29 13:20:00,1
21590,6204,2024-02-29 07:41:00,2024-02-29 08:28:00,1
21591,6204,2024-02-29 04:39:00,2024-02-29 05:16:00,1
21592,6205,2024-01-30 09:22:00,2024-01-30 10:20:00,0
21593,6205,2024-01-30 13:18:00,2024-01-30 14:13:00,0
21594,6205,2024-01-30 08:04:00,2024-01-30 08:47:00,0
21595,6205,2024-01-31 12:31:00,2024-01-31 13:14:00,1
21596,6205,2024-01-31 07:27:00,2024-01-31 08:07:00,1
21597,6206,2024-01-02 04:49:00,2024-01-02 05:17:00,0
21598,6207,2024-03-12 06:43:00,2024-03-12 07:27:00,0
21599,6208,2024-01-09 20:02:00,2024-01-09 20:39:00,0
21600,6209,2024-03-17 13:19:00,2024-03-17 13:39:00,0
21601,6209,2024-03-18 07:54:00,2024-03-18 08:45:00,1
21602,6209,2024-03-18 03:29:00,2024-03-18 04:26:00,1
21603,6210,2024-02-01 12:21:00,2024-02-01 12:32:00,0
21604,6210,2024-02-01 15:26:00,2024-02-01 16:06:00,0
21605,6210,2024-02-01 02:43:00,2024-02-01 03:05:00,0
21606,6211,2024-03-18 21:46:00,2024-03-18 22:41:00,0
21607,6211,2024-03-18 08:49:00,2024-03-18 08:54:00,0
21608,6211,2024-03-18 06:28:00,2024-03-18 07:19:00,0
21609,6211,2024-03-19 15:50:00,2024-03-19 16:26:00,1
21610,6212,2024-01-14 01:47:00,2024-01-14 02:23:00,0
21611,6213,2024-01-29 20:55:00,2024-01-29 21:36:00,0
21612,6213,2024-01-30 15:12:00,2024-01-30 15:55:00,1
21613,6213,2024-01-30 04:17:00,2024-01-30 04:31:00,1
21614,6213,2024-01-31 23:39:00,2024-02-01 00:19:00,2
21615,6213,2024-01-31 00:44:00,2024-01-31 01:30:00,2
21616,6213,2024-01-31 11:19:00,2024-01-31 11:57:00,2
21617,6214,2024-01-19 05:27:00,2024-01-19 05:46:00,0
21618,6214,2024-01-19 11:08:00,2024-01-19 11:16:00,0
21619,6214,2024-01-19 05:49:00,2024-01-19 06:23:00,0
21620,6215,2024-02-06 02:11:00,2024-02-06 02:50:00,0
21621,6215,2024-02-06 09:37:00,2024-02-06 10:34:00,0
21622,6215,2024-02-06 16:32:00,2024-02-06 17:10:00,0
21623,6216,2024-02-21 05:41:00,2024-02-21 06:16:00,0
21624,6216,2024-02-21 09:49:00,2024-02-21 10:48:00,0
21625,6216,2024-02-22 09:56:00,2024-02-22 10:33:00,1
21626,6216,2024-02-22 21:46:00,2024-02-22 22:32:00,1
21627,6216,2024-02-22 21:34:00,2024-02-22 22:33:00,1
21628,6216,2024-02-23 18:31:00,2024-02-23 19:09:00,2
21629,6216,2024-02-23 11:42:00,2024-02-23 11:59:00,2
21630,6217,2024-01-28 14:14:00,2024-01-28 14:54:00,0
21631,6217,2024-01-28 13:29:00,2024-01-28 14:19:00,0
21632,6217,2024-01-28 13:27:00,2024-01-28 14:21:00,0
21633,6217,2024-01-29 01:04:00,2024-01-29 01:32:00,1
21634,6217,2024-01-29 08:10:00,2024-01-29 09:02:00,1
21635,6217,2024-01-29 19:33:00,2024-01-29 20:16:00,1
21636,6217,2024-01-30 20:35:00,2024-01-30 21:20:00,2
21637,6218,2024-03-04 10:16:00,2024-03-04 11:10:00,0
21638,6218,2024-03-04 11:31:00,2024-03-04 11:58:00,0
21639,6218,2024-03-05 16:41:00,2024-03-05 17:00:00,1
21640,6218,2024-03-05 19:31:00,2024-03-05 19:58:00,1
21641,6219,2024-02-04 03:50:00,2024-02-04 04:17:00,0
21642,6219,2024-02-04 21:33:00,2024-02-04 21:57:00,0
21643,6220,2024-02-08 09:51:00,2024-02-08 10:08:00,0
21644,6220,2024-02-08 13:47:00,2024-02-08 14:17:00,0
21645,6220,2024-02-08 23:27:00,2024-02-09 00:04:00,0
21646,6221,2024-03-28 13:48:00,2024-03-28 14:16:00,0
21647,6221,2024-03-28 13:52:00,2024-03-28 14:04:00,0
21648,6221,2024-03-28 11:13:00,2024-03-28 11:19:00,0
21649,6221,2024-03-29 03:25:00,2024-03-29 03:58:00,1
21650,6221,2024-03-30 07:23:00,2024-03-30 07:58:00,2
21651,6221,2024-03-30 12:38:00,2024-03-30 13:16:00,2
21652,6221,2024-03-30 04:13:00,2024-03-30 04:54:00,2
21653,6222,2024-01-15 22:10:00,2024-01-15 23:03:00,0
21654,6222,2024-01-15 03:47:00,2024-01-15 04:35:00,0
21655,6222,2024-01-15 22:30:00,2024-01-15 23:05:00,0
21656,6223,2024-01-17 02:08:00,2024-01-17 03:02:00,0
21657,6224,2024-03-26 20:46:00,2024-03-26 20:57:00,0
21658,6224,2024-03-26 08:58:00,2024-03-26 09:18:00,0
21659,6224,2024-03-26 01:31:00,2024-03-26 01:58:00,0
21660,6224,2024-03-27 22:35:00,2024-03-27 23:25:00,1
21661,6225,2024-01-12 16:21:00,2024-01-12 16:30:00,0
21662,6226,2024-02-15 11:34:00,2024-02-15 11:42:00,0
21663,6226,2024-02-16 14:38:00,2024-02-16 14:51:00,1
21664,6226,2024-02-16 13:53:00,2024-02-16 14:51:00,1
21665,6227,2024-03-19 02:15:00,2024-03-19 03:02:00,0
21666,6228,2024-03-09 00:00:00,2024-03-09 00:37:00,0
21667,6228,2024-03-09 20:41:00,2024-03-09 20:46:00,0
21668,6228,2024-03-09 15:36:00,2024-03-09 16:32:00,0
21669,6228,2024-03-10 02:50:00,2024-03-10 02:56:00,1
21670,6228,2024-03-10 11:52:00,2024-03-10 12:14:00,1
21671,6228,2024-03-10 09:09:00,2024-03-10 09:58:00,1
21672,6229,2024-02-23 08:04:00,2024-02-23 08:30:00,0
21673,6229,2024-02-23 03:40:00,2024-02-23 04:02:00,0
21674,6230,2024-02-10 05:37:00,2024-02-10 06:27:00,0
21675,6230,2024-02-10 15:37:00,2024-02-10 16:33:00,0
21676,6230,2024-02-11 06:23:00,2024-02-11 06:35:00,1
21677,6230,2024-02-12 19:37:00,2024-02-12 20:25:00,2
21678,6230,2024-02-12 22:21:00,2024-02-12 23:10:00,2
21679,6230,2024-02-12 21:38:00,2024-02-12 22:23:00,2
21680,6231,2024-02-12 12:21:00,2024-02-12 13:20:00,0
21681,6231,2024-02-12 08:05:00,2024-02-12 08:56:00,0
21682,6232,2024-01-01 05:50:00,2024-01-01 06:16:00,0
21683,6233,2024-01-16 22:56:00,2024-01-16 23:16:00,0
21684,6233,2024-01-17 13:19:00,2024-01-17 13:41:00,1
21685,6233,2024-01-17 02:05:00,2024-01-17 02:27:00,1
21686,6234,2024-03-26 09:47:00,2024-03-26 10:10:00,0
21687,6234,2024-03-26 05:01:00,2024-03-26 05:33:00,0
21688,6234,2024-03-26 15:19:00,2024-03-26 15:37:00,0
21689,6235,2024-02-10 09:29:00,2024-02-10 09:51:00,0
21690,6236,2024-03-29 14:26:00,2024-03-29 15:19:00,0
21691,6236,2024-03-30 05:04:00,2024-03-30 05:30:00,1
21692,6236,2024-03-30 22:12:00,2024-03-30 22:22:00,1
21693,6236,2024-03-30 14:44:00,2024-03-30 15:33:00,1
21694,6236,2024-03-31 08:21:00,2024-03-31 08:51:00,2
21695,6236,2024-03-31 19:09:00,2024-03-31 19:34:00,2
21696,6236,2024-04-01 20:39:00,2024-04-01 21:04:00,3
21697,6236,2024-04-01 17:01:00,2024-04-01 17:58:00,3
21698,6236,2024-04-01 03:28:00,2024-04-01 04:22:00,3
21699,6236,2024-04-02 06:35:00,2024-04-02 07:16:00,4
21700,6236,2024-04-02 17:26:00,2024-04-02 18:00:00,4
21701,6237,2024-03-09 16:35:00,2024-03-09 17:12:00,0
21702,6237,2024-03-09 05:15:00,2024-03-09 06:04:00,0
21703,6237,2024-03-09 03:59:00,2024-03-09 04:55:00,0
21704,6237,2024-03-10 03:56:00,2024-03-10 04:05:00,1
21705,6237,2024-03-10 03:20:00,2024-03-10 03:49:00,1
21706,6237,2024-03-10 10:30:00,2024-03-10 10:51:00,1
21707,6238,2024-02-08 12:54:00,2024-02-08 13:29:00,0
21708,6238,2024-02-08 03:08:00,2024-02-08 03:55:00,0
21709,6238,2024-02-08 12:29:00,2024-02-08 12:57:00,0
21710,6239,2024-01-07 02:52:00,2024-01-07 03:51:00,0
21711,6240,2024-02-21 04:22:00,2024-02-21 04:43:00,0
21712,6240,2024-02-21 04:51:00,2024-02-21 05:26:00,0
21713,6240,2024-02-22 06:51:00,2024-02-22 07:40:00,1
21714,6240,2024-02-22 04:55:00,2024-02-22 05:50:00,1
21715,6241,2024-03-19 11:05:00,2024-03-19 11:32:00,0
21716,6241,2024-03-19 20:18:00,2024-03-19 21:15:00,0
21717,6241,2024-03-19 01:39:00,2024-03-19 02:03:00,0
21718,6241,2024-03-20 02:42:00,2024-03-20 03:30:00,1
21719,6241,2024-03-20 12:03:00,2024-03-20 12:41:00,1
21720,6241,2024-03-20 05:20:00,2024-03-20 06:08:00,1
21721,6242,2024-01-26 11:50:00,2024-01-26 12:15:00,0
21722,6243,2024-03-30 07:49:00,2024-03-30 08:39:00,0
21723,6243,2024-03-30 07:20:00,2024-03-30 07:49:00,0
21724,6243,2024-03-31 02:43:00,2024-03-31 02:48:00,1
21725,6243,2024-03-31 16:04:00,2024-03-31 16:52:00,1
21726,6243,2024-03-31 17:44:00,2024-03-31 18:29:00,1
21727,6244,2024-01-17 17:34:00,2024-01-17 18:21:00,0
21728,6244,2024-01-17 21:54:00,2024-01-17 22:03:00,0
21729,6244,2024-01-18 01:36:00,2024-01-18 02:29:00,1
21730,6245,2024-01-02 09:42:00,2024-01-02 09:53:00,0
21731,6245,2024-01-02 15:52:00,2024-01-02 16:09:00,0
21732,6246,2024-01-27 03:06:00,2024-01-27 03:20:00,0
21733,6246,2024-01-27 11:30:00,2024-01-27 11:45:00,0
21734,6246,2024-01-27 04:25:00,2024-01-27 04:34:00,0
21735,6247,2024-02-17 06:41:00,2024-02-17 07:21:00,0
21736,6247,2024-02-17 17:53:00,2024-02-17 18:03:00,0
21737,6247,2024-02-17 20:00:00,2024-02-17 20:06:00,0
21738,6248,2024-01-09 04:36:00,2024-01-09 04:56:00,0
21739,6248,2024-01-09 14:47:00,2024-01-09 15:15:00,0
21740,6248,2024-01-10 21:01:00,2024-01-10 21:47:00,1
21741,6248,2024-01-10 17:17:00,2024-01-10 17:40:00,1
21742,6249,2024-03-11 20:22:00,2024-03-11 20:37:00,0
21743,6249,2024-03-11 20:42:00,2024-03-11 21:17:00,0
21744,6249,2024-03-11 02:34:00,2024-03-11 02:54:00,0
21745,6249,2024-03-12 12:41:00,2024-03-12 13:04:00,1
21746,6249,2024-03-12 09:47:00,2024-03-12 10:29:00,1
21747,6249,2024-03-12 04:46:00,2024-03-12 05:39:00,1
21748,6249,2024-03-13 08:25:00,2024-03-13 09:16:00,2
21749,6250,2024-01-27 21:29:00,2024-01-27 22:02:00,0
21750,6250,2024-01-28 03:27:00,2024-01-28 03:47:00,1
21751,6250,2024-01-28 09:33:00,2024-01-28 09:49:00,1
21752,6250,2024-01-28 07:52:00,2024-01-28 08:50:00,1
21753,6251,2024-03-21 10:16:00,2024-03-21 10:48:00,0
21754,6251,2024-03-21 23:37:00,2024-03-21 23:53:00,0
21755,6251,2024-03-21 06:47:00,2024-03-21 06:54:00,0
21756,6251,2024-03-22 14:52:00,2024-03-22 15:34:00,1
21757,6251,2024-03-22 07:43:00,2024-03-22 08:32:00,1
21758,6251,2024-03-22 20:48:00,2024-03-22 21:41:00,1
21759,6252,2024-02-12 15:10:00,2024-02-12 15:52:00,0
21760,6252,2024-02-12 09:38:00,2024-02-12 10:05:00,0
21761,6252,2024-02-13 09:27:00,2024-02-13 09:43:00,1
21762,6252,2024-02-13 18:43:00,2024-02-13 19:06:00,1
21763,6253,2024-03-23 22:17:00,2024-03-23 22:42:00,0
21764,6253,2024-03-23 04:07:00,2024-03-23 04:54:00,0
21765,6254,2024-02-13 05:45:00,2024-02-13 06:09:00,0
21766,6254,2024-02-13 03:45:00,2024-02-13 03:52:00,0
21767,6254,2024-02-14 11:47:00,2024-02-14 12:11:00,1
21768,6254,2024-02-14 08:52:00,2024-02-14 09:39:00,1
21769,6254,2024-02-14 08:56:00,2024-02-14 09:09:00,1
21770,6255,2024-01-07 21:42:00,2024-01-07 22:35:00,0
21771,6255,2024-01-07 00:13:00,2024-01-07 00:34:00,0
21772,6256,2024-02-28 08:56:00,2024-02-28 09:13:00,0
21773,6256,2024-02-28 10:33:00,2024-02-28 10:41:00,0
21774,6257,2024-03-26 23:11:00,2024-03-26 23:36:00,0
21775,6257,2024-03-27 19:08:00,2024-03-27 19:16:00,1
21776,6257,2024-03-27 04:48:00,2024-03-27 05:05:00,1
21777,6257,2024-03-28 08:25:00,2024-03-28 09:11:00,2
21778,6257,2024-03-28 11:26:00,2024-03-28 12:11:00,2
21779,6257,2024-03-29 11:09:00,2024-03-29 11:45:00,3
21780,6257,2024-03-29 05:25:00,2024-03-29 05:53:00,3
21781,6258,2024-03-26 03:06:00,2024-03-26 03:47:00,0
21782,6259,2024-01-08 23:39:00,2024-01-09 00:38:00,0
21783,6259,2024-01-08 19:54:00,2024-01-08 20:07:00,0
21784,6259,2024-01-09 02:28:00,2024-01-09 02:50:00,1
21785,6260,2024-01-18 19:24:00,2024-01-18 19:38:00,0
21786,6261,2024-02-29 23:28:00,2024-03-01 00:07:00,0
21787,6261,2024-02-29 19:51:00,2024-02-29 20:44:00,0
21788,6261,2024-03-01 15:50:00,2024-03-01 16:01:00,1
21789,6261,2024-03-02 16:46:00,2024-03-02 16:54:00,2
21790,6261,2024-03-03 07:56:00,2024-03-03 08:18:00,3
21791,6262,2024-01-02 08:16:00,2024-01-02 08:46:00,0
21792,6262,2024-01-03 07:48:00,2024-01-03 08:00:00,1
21793,6262,2024-01-03 16:44:00,2024-01-03 17:28:00,1
21794,6262,2024-01-03 01:52:00,2024-01-03 02:11:00,1
21795,6263,2024-01-14 15:54:00,2024-01-14 16:53:00,0
21796,6263,2024-01-14 01:09:00,2024-01-14 01:16:00,0
21797,6263,2024-01-14 23:10:00,2024-01-15 00:01:00,0
21798,6264,2024-02-25 16:58:00,2024-02-25 17:32:00,0
21799,6264,2024-02-25 00:22:00,2024-02-25 01:06:00,0
21800,6264,2024-02-25 00:10:00,2024-02-25 00:30:00,0
21801,6265,2024-02-24 05:03:00,2024-02-24 05:43:00,0
21802,6265,2024-02-24 09:53:00,2024-02-24 10:21:00,0
21803,6265,2024-02-24 18:09:00,2024-02-24 18:57:00,0
21804,6265,2024-02-25 06:55:00,2024-02-25 07:32:00,1
21805,6266,2024-03-29 22:02:00,2024-03-29 22:28:00,0
21806,6266,2024-03-29 18:37:00,2024-03-29 19:23:00,0
21807,6267,2024-02-05 07:38:00,2024-02-05 07:53:00,0
21808,6268,2024-01-01 19:16:00,2024-01-01 19:34:00,0
21809,6268,2024-01-01 03:32:00,2024-01-01 03:57:00,0
21810,6268,2024-01-01 04:33:00,2024-01-01 05:19:00,0
21811,6269,2024-03-02 15:55:00,2024-03-02 16:01:00,0
21812,6270,2024-03-09 19:33:00,2024-03-09 20:11:00,0
21813,6270,2024-03-09 19:11:00,2024-03-09 20:00:00,0
21814,6270,2024-03-09 18:22:00,2024-03-09 18:59:00,0
21815,6271,2024-02-03 14:10:00,2024-02-03 14:19:00,0
21816,6271,2024-02-03 23:13:00,2024-02-04 00:00:00,0
21817,6272,2024-03-20 23:17:00,2024-03-20 23:32:00,0
21818,6272,2024-03-21 08:39:00,2024-03-21 09:01:00,1
21819,6272,2024-03-21 21:16:00,2024-03-21 22:05:00,1
21820,6273,2024-02-16 01:01:00,2024-02-16 01:49:00,0
21821,6273,2024-02-16 01:21:00,2024-02-16 01:26:00,0
21822,6273,2024-02-16 01:36:00,2024-02-16 01:51:00,0
21823,6274,2024-02-19 12:39:00,2024-02-19 13:30:00,0
21824,6274,2024-02-20 13:14:00,2024-02-20 14:01:00,1
21825,6274,2024-02-21 21:46:00,2024-02-21 22:26:00,2
21826,6274,2024-02-21 13:03:00,2024-02-21 13:16:00,2
21827,6275,2024-02-25 05:28:00,2024-02-25 05:33:00,0
21828,6275,2024-02-25 05:51:00,2024-02-25 06:22:00,0
21829,6275,2024-02-25 13:07:00,2024-02-25 13:18:00,0
21830,6276,2024-03-18 09:41:00,2024-03-18 10:20:00,0
21831,6277,2024-01-04 11:58:00,2024-01-04 12:38:00,0
21832,6278,2024-02-01 19:53:00,2024-02-01 20:35:00,0
21833,6278,2024-02-01 04:07:00,2024-02-01 04:27:00,0
21834,6278,2024-02-02 08:57:00,2024-02-02 09:37:00,1
21835,6278,2024-02-02 00:05:00,2024-02-02 00:41:00,1
21836,6278,2024-02-02 17:03:00,2024-02-02 17:51:00,1
21837,6279,2024-03-05 23:33:00,2024-03-06 00:26:00,0
21838,6279,2024-03-05 04:32:00,2024-03-05 04:52:00,0
21839,6279,2024-03-06 22:10:00,2024-03-06 23:05:00,1
21840,6280,2024-01-20 07:03:00,2024-01-20 07:13:00,0
21841,6280,2024-01-20 23:19:00,2024-01-20 23:26:00,0
21842,6280,2024-01-20 08:57:00,2024-01-20 09:24:00,0
21843,6280,2024-01-21 02:22:00,2024-01-21 02:27:00,1
21844,6280,2024-01-22 18:43:00,2024-01-22 19:00:00,2
21845,6280,2024-01-23 11:58:00,2024-01-23 12:48:00,3
21846,6280,2024-01-24 00:01:00,2024-01-24 00:53:00,4
21847,6280,2024-01-24 01:58:00,2024-01-24 02:35:00,4
21848,6280,2024-01-24 00:09:00,2024-01-24 00:31:00,4
21849,6280,2024-01-25 01:22:00,2024-01-25 01:29:00,5
21850,6281,2024-03-28 08:12:00,2024-03-28 08:26:00,0
21851,6281,2024-03-29 17:38:00,2024-03-29 17:58:00,1
21852,6282,2024-01-27 00:02:00,2024-01-27 00:21:00,0
21853,6283,2024-02-02 11:27:00,2024-02-02 12:08:00,0
21854,6283,2024-02-02 21:54:00,2024-02-02 22:09:00,0
21855,6283,2024-02-02 20:36:00,2024-02-02 21:18:00,0
21856,6283,2024-02-03 09:54:00,2024-02-03 10:02:00,1
21857,6283,2024-02-03 11:04:00,2024-02-03 11:31:00,1
21858,6284,2024-01-09 18:24:00,2024-01-09 18:40:00,0
21859,6284,2024-01-09 00:41:00,2024-01-09 00:53:00,0
21860,6284,2024-01-09 20:02:00,2024-01-09 20:50:00,0
21861,6284,2024-01-10 04:45:00,2024-01-10 05:28:00,1
21862,6284,2024-01-10 14:47:00,2024-01-10 15:23:00,1
21863,6285,2024-01-23 01:01:00,2024-01-23 01:58:00,0
21864,6286,2024-03-29 03:24:00,2024-03-29 03:29:00,0
21865,6286,2024-03-29 21:04:00,2024-03-29 21:59:00,0
21866,6287,2024-01-13 02:34:00,2024-01-13 03:22:00,0
21867,6287,2024-01-13 18:26:00,2024-01-13 18:41:00,0
21868,6287,2024-01-13 09:27:00,2024-01-13 09:41:00,0
21869,6287,2024-01-14 05:21:00,2024-01-14 05:55:00,1
21870,6288,2024-01-11 09:47:00,2024-01-11 10:39:00,0
21871,6288,2024-01-11 23:16:00,2024-01-12 00:03:00,0
21872,6289,2024-01-17 00:29:00,2024-01-17 00:42:00,0
21873,6289,2024-01-17 19:10:00,2024-01-17 19:18:00,0
21874,6290,2024-03-02 21:10:00,2024-03-02 22:09:00,0
21875,6290,2024-03-02 01:30:00,2024-03-02 02:18:00,0
21876,6291,2024-01-08 13:58:00,2024-01-08 14:47:00,0
21877,6291,2024-01-08 00:51:00,2024-01-08 01:28:00,0
21878,6291,2024-01-08 01:15:00,2024-01-08 01:50:00,0
21879,6292,2024-03-23 14:15:00,2024-03-23 14:35:00,0
21880,6292,2024-03-23 10:05:00,2024-03-23 10:36:00,0
21881,6292,2024-03-23 16:38:00,2024-03-23 16:53:00,0
21882,6292,2024-03-24 07:24:00,2024-03-24 08:09:00,1
21883,6293,2024-02-29 11:19:00,2024-02-29 11:43:00,0
21884,6293,2024-02-29 09:26:00,2024-02-29 10:03:00,0
21885,6293,2024-02-29 15:06:00,2024-02-29 15:26:00,0
21886,6294,2024-02-10 22:53:00,2024-02-10 23:46:00,0
21887,6294,2024-02-10 11:16:00,2024-02-10 11:21:00,0
21888,6294,2024-02-10 20:32:00,2024-02-10 21:31:00,0
21889,6295,2024-03-26 17:27:00,2024-03-26 17:51:00,0
21890,6295,2024-03-26 06:42:00,2024-03-26 07:11:00,0
21891,6295,2024-03-26 13:07:00,2024-03-26 13:43:00,0
21892,6295,2024-03-27 11:40:00,2024-03-27 12:04:00,1
21893,6295,2024-03-27 08:52:00,2024-03-27 09:09:00,1
21894,6296,2024-03-14 09:22:00,2024-03-14 09:37:00,0
21895,6296,2024-03-15 21:49:00,2024-03-15 22:33:00,1
21896,6296,2024-03-15 13:09:00,2024-03-15 13:59:00,1
21897,6296,2024-03-15 19:26:00,2024-03-15 19:52:00,1
21898,6297,2024-01-29 05:46:00,2024-01-29 06:30:00,0
21899,6298,2024-01-17 08:06:00,2024-01-17 08:28:00,0
21900,6298,2024-01-17 13:39:00,2024-01-17 13:44:00,0
21901,6298,2024-01-17 16:57:00,2024-01-17 17:07:00,0
21902,6299,2024-02-22 11:20:00,2024-02-22 12:12:00,0
21903,6299,2024-02-23 16:33:00,2024-02-23 16:50:00,1
21904,6299,2024-02-23 13:03:00,2024-02-23 13:31:00,1
21905,6300,2024-01-19 13:21:00,2024-01-19 13:42:00,0
21906,6301,2024-01-17 06:34:00,2024-01-17 07:14:00,0
21907,6302,2024-03-25 16:43:00,2024-03-25 16:54:00,0
21908,6303,2024-03-04 13:58:00,2024-03-04 14:11:00,0
21909,6303,2024-03-05 01:17:00,2024-03-05 01:25:00,1
21910,6303,2024-03-05 01:44:00,2024-03-05 02:09:00,1
21911,6303,2024-03-05 17:51:00,2024-03-05 18:31:00,1
21912,6303,2024-03-06 01:45:00,2024-03-06 02:26:00,2
21913,6303,2024-03-06 01:40:00,2024-03-06 02:00:00,2
21914,6303,2024-03-06 21:59:00,2024-03-06 22:33:00,2
21915,6304,2024-01-19 17:47:00,2024-01-19 18:27:00,0
21916,6304,2024-01-19 20:03:00,2024-01-19 20:39:00,0
21917,6304,2024-01-19 15:17:00,2024-01-19 15:55:00,0
21918,6304,2024-01-20 06:39:00,2024-01-20 07:21:00,1
21919,6305,2024-03-21 06:50:00,2024-03-21 06:57:00,0
21920,6305,2024-03-21 11:31:00,2024-03-21 12:26:00,0
21921,6305,2024-03-22 05:19:00,2024-03-22 05:38:00,1
21922,6306,2024-03-10 21:45:00,2024-03-10 22:41:00,0
21923,6306,2024-03-10 13:46:00,2024-03-10 14:02:00,0
21924,6306,2024-03-11 18:07:00,2024-03-11 18:59:00,1
21925,6307,2024-02-28 20:42:00,2024-02-28 20:52:00,0
21926,6307,2024-02-28 17:44:00,2024-02-28 18:31:00,0
21927,6307,2024-02-29 03:09:00,2024-02-29 04:05:00,1
21928,6307,2024-02-29 17:40:00,2024-02-29 18:37:00,1
21929,6307,2024-02-29 12:22:00,2024-02-29 13:17:00,1
21930,6308,2024-01-05 23:48:00,2024-01-06 00:21:00,0
21931,6308,2024-01-05 09:53:00,2024-01-05 10:27:00,0
21932,6309,2024-03-16 03:39:00,2024-03-16 03:45:00,0
21933,6309,2024-03-16 13:39:00,2024-03-16 14:38:00,0
21934,6309,2024-03-16 21:45:00,2024-03-16 22:29:00,0
21935,6309,2024-03-17 03:10:00,2024-03-17 04:00:00,1
21936,6309,2024-03-17 22:59:00,2024-03-17 23:19:00,1
21937,6310,2024-02-17 07:16:00,2024-02-17 07:38:00,0
21938,6310,2024-02-17 01:36:00,2024-02-17 02:28:00,0
21939,6310,2024-02-17 23:16:00,2024-02-17 23:35:00,0
21940,6310,2024-02-18 21:46:00,2024-02-18 22:03:00,1
21941,6310,2024-02-18 16:51:00,2024-02-18 17:07:00,1
21942,6310,2024-02-18 02:27:00,2024-02-18 02:41:00,1
21943,6311,2024-01-15 04:08:00,2024-01-15 04:48:00,0
21944,6311,2024-01-15 02:42:00,2024-01-15 03:35:00,0
21945,6311,2024-01-15 01:57:00,2024-01-15 02:54:00,0
